feature,var,acc
"'rfc', 'npm', 'loc', 'amc' ",0.01439333674595443,0.7314680038240038
"'noc', 'ce', 'mfa', 'cam' ",0.01963706521470617,0.73170192722922
"'lcom', 'ce', 'npm', 'ic' ",0.020458618076231092,0.7128601682586151
"'lcom', 'moa', 'mfa', 'cam' ",0.020761069095323405,0.7236560314315243
"'dit', 'lcom', 'lcom3', 'mfa' ",0.02073652314592056,0.7126763294260057
"'ce', 'loc', 'mfa', 'ic' ",0.018174370275356348,0.7344372562971141
"'noc', 'ce', 'lcom3', 'max_cc' ",0.020232178507415394,0.6991688270547007
"'ca', 'npm', 'loc', 'cam' ",0.01890277424717253,0.7395060150537807
"'lcom', 'dam', 'mfa', 'max_cc' ",0.02073713390359988,0.7159648667054657
"'npm', 'loc', 'cam', 'cbm' ",0.019120880697973904,0.7369499614705016
"'noc', 'ce', 'loc', 'amc' ",0.016306657589667827,0.7261693836717008
"'noc', 'npm', 'cam', 'avg_cc' ",0.02091700557223771,0.698693977561706
"'moa', 'mfa', 'cam', 'cbm' ",0.021360112567775282,0.7187145991562581
"'dit', 'lcom', 'ce', 'loc' ",0.01820471340673256,0.7346641154684154
"'lcom', 'cbm', 'amc', 'avg_cc' ",0.018679010638951516,0.7267520773827354
"'noc', 'dam', 'cam', 'avg_cc' ",0.02148194860241715,0.6942174738285332
"'lcom3', 'mfa', 'max_cc', 'avg_cc' ",0.019784509986260457,0.7143785769918847
"'cbo', 'moa', 'ic', 'max_cc' ",0.021678543227758043,0.6902681281725351
"'dit', 'cbo', 'lcom', 'npm' ",0.020784190598440173,0.7184064995741059
"'ic', 'amc', 'max_cc', 'avg_cc' ",0.018532877649181916,0.706869212675399
"'lcom', 'lcom3', 'dam', 'max_cc' ",0.021111377050106465,0.6916867680319007
"'lcom', 'mfa', 'cam', 'max_cc' ",0.01960725111877279,0.7317142606735451
"'dit', 'noc', 'cbo', 'lcom3' ",0.021572261323420775,0.7010646207678641
"'loc', 'moa', 'cam', 'amc' ",0.016928991418525406,0.7309208148494453
"'cbo', 'ce', 'moa', 'avg_cc' ",0.01979889532331155,0.7078171055983361
"'cbo', 'npm', 'dam', 'cam' ",0.020542427058277943,0.7191278148274352
"'ca', 'npm', 'loc', 'cbm' ",0.02000348777138406,0.7310969812946077
"'dit', 'ce', 'max_cc', 'avg_cc' ",0.01944623726838373,0.7057073985660385
"'ce', 'lcom3', 'cam', 'cbm' ",0.019737507254157127,0.7255849418741567
"'dit', 'ce', 'dam', 'mfa' ",0.02026240964149577,0.7110757489006447
"'lcom3', 'mfa', 'cbm', 'amc' ",0.0185646662218002,0.7352221049671122
"'dit', 'loc', 'amc', 'max_cc' ",0.01664514971520446,0.7296700631799753
"'dit', 'noc', 'ce', 'amc' ",0.018500194610979098,0.7023433361409344
"'ca', 'lcom3', 'loc', 'dam' ",0.019947883177472717,0.7218572025740441
"'noc', 'cam', 'cbm', 'max_cc' ",0.02147488646887766,0.6885353742505109
"'ca', 'dam', 'mfa', 'avg_cc' ",0.021095963798174314,0.72308148711705
"'lcom', 'ce', 'lcom3', 'max_cc' ",0.019359333927907892,0.7157709716084405
"'lcom3', 'moa', 'ic', 'max_cc' ",0.022089892776271918,0.6798011702748935
"'npm', 'cam', 'cbm', 'amc' ",0.01854351732271294,0.7357304580648346
"'noc', 'cbo', 'ca', 'amc' ",0.019203802100137942,0.7086011168771453
"'noc', 'npm', 'lcom3', 'dam' ",0.022328291238058975,0.6797262395310032
"'cbo', 'loc', 'dam', 'max_cc' ",0.01887479670175133,0.7196583233192967
"'rfc', 'loc', 'mfa', 'amc' ",0.013934319744920945,0.7446531400905113
"'cbo', 'npm', 'dam', 'cbm' ",0.021643140582489475,0.7099530604736077
"'dit', 'cam', 'cbm', 'avg_cc' ",0.020948240983764105,0.7119128762002283
"'lcom', 'npm', 'dam', 'max_cc' ",0.021196150904633365,0.6908134901187323
"'dam', 'mfa', 'ic', 'amc' ",0.01934905002229395,0.7152510490495954
"'rfc', 'npm', 'ic', 'cbm' ",0.01995391558158908,0.7149475257725426
"'ca', 'lcom3', 'dam', 'avg_cc' ",0.021470206944680895,0.6908001893633198
"'rfc', 'lcom', 'cam', 'ic' ",0.018789932354489555,0.7274720623811283
"'lcom', 'lcom3', 'mfa', 'cbm' ",0.02096726039690243,0.7142075536159831
"'noc', 'ca', 'loc', 'cbm' ",0.020813062648003568,0.7101314365307991
"'lcom', 'dam', 'moa', 'cbm' ",0.022885742650747862,0.6648166641094435
"'lcom', 'lcom3', 'max_cc', 'avg_cc' ",0.020180257284405947,0.6886642091448225
"'cam', 'ic', 'max_cc', 'avg_cc' ",0.020433801772524487,0.6997756429890698
"'noc', 'lcom', 'moa', 'max_cc' ",0.022250531119179042,0.6644206838995028
"'dit', 'cbo', 'lcom', 'lcom3' ",0.020699416743913273,0.7144367713006116
"'lcom', 'ce', 'npm', 'amc' ",0.017322313512889577,0.7350534062486971
"'ce', 'loc', 'mfa', 'amc' ",0.015038065712014832,0.7494981563118832
"'rfc', 'moa', 'mfa', 'max_cc' ",0.018754362885301024,0.7258642898456421
"'noc', 'loc', 'cam', 'ic' ",0.020065122490380824,0.7222882114631359
"'dit', 'loc', 'dam', 'cbm' ",0.020555800001383014,0.7186593969510421
"'dit', 'lcom3', 'loc', 'moa' ",0.020180057715218396,0.7219810437411139
"'dit', 'cbo', 'npm', 'cbm' ",0.02138323407089205,0.7087563958783548
"'dit', 'ce', 'ic', 'cbm' ",0.021362698067264988,0.6760349697111329
"'noc', 'rfc', 'loc', 'mfa' ",0.017209758499530672,0.7277590882222199
"'dit', 'lcom', 'loc', 'cam' ",0.018826873744104043,0.7383072308272329
"'lcom3', 'loc', 'dam', 'max_cc' ",0.019286146250265205,0.7206674803416224
"'cbo', 'ce', 'npm', 'loc' ",0.017466823187997763,0.7335155615907819
"'ca', 'ce', 'lcom3', 'avg_cc' ",0.019718163822482322,0.7206067688687081
"'dit', 'lcom', 'ca', 'loc' ",0.019709480817514197,0.7346689269677832
"'loc', 'dam', 'ic', 'avg_cc' ",0.020019253663067327,0.7225953452500942
"'cbo', 'ce', 'ic', 'amc' ",0.017559900498088088,0.705439345612396
"'cbo', 'loc', 'mfa', 'cbm' ",0.01873068004854729,0.737330213428234
"'cbo', 'rfc', 'ce', 'mfa' ",0.016605460630580514,0.7346544695240114
"'cbo', 'loc', 'max_cc', 'avg_cc' ",0.017943676936050812,0.7218226557037809
"'lcom', 'loc', 'mfa', 'avg_cc' ",0.018261583243615116,0.7468762413128702
"'lcom3', 'loc', 'mfa', 'cam' ",0.018041316072849638,0.7532747148383534
"'dit', 'loc', 'moa', 'avg_cc' ",0.019898654834224223,0.7222887568474523
"'dit', 'dam', 'cam', 'avg_cc' ",0.02097741024437966,0.7095711147838311
"'dit', 'noc', 'ca', 'amc' ",0.020004962021760737,0.7092204403583382
"'lcom', 'lcom3', 'amc', 'avg_cc' ",0.01805846301486073,0.7273130892784002
"'cam', 'ic', 'amc', 'avg_cc' ",0.01831200750297927,0.7309867931418701
"'ce', 'npm', 'dam', 'cbm' ",0.02095216389351112,0.7127457122432548
"'dit', 'ca', 'ce', 'mfa' ",0.020015133930078838,0.7228948368625085
"'noc', 'rfc', 'loc', 'dam' ",0.0182337185307436,0.7004860333854873
"'dit', 'lcom', 'mfa', 'avg_cc' ",0.02045512026492639,0.7148487953133594
"'lcom', 'amc', 'max_cc', 'avg_cc' ",0.017799167260942626,0.7197758169540265
"'ce', 'moa', 'cbm', 'avg_cc' ",0.02083079249591621,0.7092817172548321
"'cbo', 'ca', 'loc', 'dam' ",0.01953653362895884,0.7181641271884306
"'lcom3', 'loc', 'mfa', 'cbm' ",0.01914202959706117,0.7387035064129204
"'dit', 'ce', 'lcom3', 'moa' ",0.02088145812592852,0.7086082522952484
"'lcom3', 'loc', 'max_cc', 'avg_cc' ",0.018355026484564687,0.7212875349161683
"'cbo', 'lcom', 'lcom3', 'max_cc' ",0.020050310616886245,0.7146399706735147
"'cbo', 'ca', 'cbm', 'amc' ",0.018930000993082317,0.7164279522957698
"'cbo', 'loc', 'amc', 'avg_cc' ",0.015821882666505596,0.7368162746454532
"'rfc', 'lcom', 'cam', 'amc' ",0.01565362779114804,0.7308578374500941
"'noc', 'cbo', 'rfc', 'loc' ",0.017172652097523382,0.7083391445556355
"'npm', 'loc', 'dam', 'mfa' ",0.019255972712203626,0.7454973466575624
"'moa', 'mfa', 'max_cc', 'avg_cc' ",0.020679032208892965,0.6975493824959526
"'moa', 'cam', 'max_cc', 'avg_cc' ",0.020573109455278803,0.6894647320924803
"'dit', 'ce', 'mfa', 'ic' ",0.020367907296667622,0.7044314946135692
"'noc', 'loc', 'cam', 'amc' ",0.01692881792703931,0.7278493202336875
"'noc', 'lcom', 'dam', 'mfa' ",0.0218907783886644,0.6986316124896426
"'npm', 'moa', 'cbm', 'amc' ",0.019918205445466193,0.7263137469748262
"'rfc', 'lcom3', 'loc', 'dam' ",0.01733936979959719,0.7214870324287794
"'lcom', 'ce', 'dam', 'ic' ",0.021023561106410533,0.7020421897070694
"'ce', 'dam', 'ic', 'max_cc' ",0.020742761200853523,0.6885399672759306
"'moa', 'cam', 'cbm', 'amc' ",0.019353265690818546,0.7279693987984324
"'dit', 'loc', 'ic', 'amc' ",0.01765966000900076,0.7284412535085288
"'ce', 'lcom3', 'mfa', 'cbm' ",0.019843430007771293,0.7262683576458112
"'noc', 'lcom3', 'dam', 'avg_cc' ",0.021962114502537898,0.6780348964940629
"'dit', 'ce', 'loc', 'cbm' ",0.01880375687918444,0.7239538385645914
"'ce', 'lcom3', 'max_cc', 'avg_cc' ",0.01905642689527481,0.7080750514597526
"'noc', 'ca', 'lcom3', 'avg_cc' ",0.02171483879112096,0.6830811405499094
"'noc', 'ca', 'cbm', 'max_cc' ",0.022357493542287814,0.6556217688666406
"'rfc', 'ce', 'lcom3', 'mfa' ",0.01701681017909439,0.7362189925579339
"'npm', 'dam', 'moa', 'mfa' ",0.02195422158303849,0.7079479809415357
"'noc', 'lcom', 'ce', 'loc' ",0.018709251764770056,0.7236678603833732
"'npm', 'lcom3', 'moa', 'cbm' ",0.022299295468929517,0.6919961727550007
"'ca', 'ce', 'npm', 'cbm' ",0.020704888182094185,0.7207511825280772
"'noc', 'ca', 'ce', 'ic' ",0.0216491299745011,0.6706998456668531
"'npm', 'loc', 'ic', 'cbm' ",0.020356261137972845,0.7201193780886664
"'noc', 'npm', 'ic', 'avg_cc' ",0.022152386012236652,0.6818978113501527
"'cbo', 'dam', 'cbm', 'amc' ",0.01917727670449925,0.7154320933161816
"'dit', 'rfc', 'lcom3', 'amc' ",0.0165020999127388,0.7273149473389706
"'rfc', 'ce', 'lcom3', 'dam' ",0.018040770210307314,0.7170347176617458
"'ca', 'npm', 'moa', 'mfa' ",0.021706945871621558,0.7098538611442228
"'ce', 'lcom3', 'ic', 'cbm' ",0.02097288769415607,0.6966513377769863
"'cbo', 'rfc', 'dam', 'max_cc' ",0.018472451145367566,0.7103967181490245
"'dit', 'ic', 'cbm', 'amc' ",0.0200839342812939,0.6922494860830121
"'npm', 'lcom3', 'dam', 'moa' ",0.022328464729545076,0.6859343036463859
"'npm', 'cam', 'ic', 'max_cc' ",0.020799978508045564,0.7071477420586761
"'dit', 'ce', 'mfa', 'amc' ",0.017231602733326107,0.7237227420526962
"'lcom', 'lcom3', 'cbm', 'avg_cc' ",0.021060100662414837,0.7021103538518745
"'lcom', 'ce', 'dam', 'amc' ",0.017887256543069018,0.7259005192754757
"'dit', 'dam', 'mfa', 'avg_cc' ",0.021083332997993823,0.7108206780447999
"'rfc', 'lcom', 'dam', 'cbm' ",0.019785148223529236,0.7206584107354079
"'cbo', 'lcom', 'dam', 'ic' ",0.02171453779538889,0.7007287306643339
"'rfc', 'ca', 'ce', 'dam' ",0.018443211383596725,0.7174241855472424
"'dit', 'rfc', 'npm', 'max_cc' ",0.01870866803681092,0.7211094567576619
"'cbo', 'rfc', 'lcom', 'ce' ",0.017001207928726007,0.7257048298047097
"'loc', 'cam', 'amc', 'avg_cc' ",0.015753066314898725,0.7358867457580699
"'cbo', 'lcom', 'cam', 'max_cc' ",0.0195701447167655,0.7199684844945091
"'loc', 'mfa', 'amc', 'avg_cc' ",0.015858989068512887,0.7477475760413184
"'dit', 'ca', 'mfa', 'cam' ",0.02063729426745032,0.7294785373109429
"'npm', 'loc', 'amc', 'max_cc' ",0.01634011319662244,0.7289426811042112
"'cbo', 'ce', 'mfa', 'max_cc' ",0.018552237081248528,0.7213780709646793
"'cbo', 'rfc', 'mfa', 'cbm' ",0.018328334492163527,0.7345460034359449
"'cbo', 'ca', 'lcom3', 'loc' ",0.0188868167442525,0.7337323402322775
"'rfc', 'lcom', 'moa', 'avg_cc' ",0.019128003056370444,0.7156228170128601
"'cbo', 'rfc', 'max_cc', 'avg_cc' ",0.017541331379667048,0.7183900001264958
"'ca', 'loc', 'moa', 'cam' ",0.019712522615278137,0.7311802912951837
"'dit', 'npm', 'cam', 'max_cc' ",0.02043457434127629,0.7121076425911065
"'noc', 'ca', 'ce', 'amc' ",0.018512825411159586,0.7099376800475905
"'lcom', 'npm', 'cbm', 'avg_cc' ",0.021144874516941737,0.7023064439252671
"'noc', 'ce', 'lcom3', 'avg_cc' ",0.020210071380339326,0.707193457953871
"'dit', 'npm', 'loc', 'dam' ",0.02002002623181913,0.7314753194485679
"'dit', 'lcom', 'ce', 'dam' ",0.02065815693964126,0.7115342092926835
"'lcom3', 'dam', 'mfa', 'cam' ",0.020494759605758334,0.7303760876152062
"'rfc', 'ce', 'moa', 'mfa' ",0.017911332401726897,0.7279382623421427
"'dit', 'ce', 'cbm', 'max_cc' ",0.02034818777346869,0.7018733877978336
"'dit', 'ca', 'mfa', 'cbm' ",0.02173800779166185,0.6961103804664532
"'cbo', 'rfc', 'moa', 'cam' ",0.01849638633709109,0.7258031062974245
"'lcom', 'npm', 'loc', 'mfa' ",0.01862775997913619,0.7500551872062821
"'dit', 'ca', 'max_cc', 'avg_cc' ",0.02095100467916537,0.6802933423209844
"'dit', 'npm', 'cbm', 'amc' ",0.019413493595942605,0.7260279901109383
"'noc', 'loc', 'moa', 'avg_cc' ",0.02040319319226171,0.7100088327909991
"'noc', 'cbo', 'npm', 'lcom3' ",0.021267224804838756,0.7088058218848199
"'loc', 'ic', 'cbm', 'amc' ",0.017890397259982625,0.7242699153490422
"'lcom', 'ca', 'dam', 'cbm' ",0.02239366160140476,0.6821241330854255
"'lcom', 'mfa', 'cam', 'avg_cc' ",0.01958514399169672,0.7340486540897191
"'ce', 'moa', 'cam', 'ic' ",0.02076669639257705,0.7115114768298145
"'cbo', 'rfc', 'amc', 'avg_cc' ",0.015419537110121832,0.7316648111619668
"'dit', 'rfc', 'dam', 'cam' ",0.01905274092078772,0.7263588034097884
"'ca', 'lcom3', 'loc', 'max_cc' ",0.019038870538848267,0.7265327031294022
"'cbo', 'npm', 'mfa', 'max_cc' ",0.01973933717326766,0.7333433145125373
"'cbo', 'lcom', 'dam', 'amc' ",0.018578233232047374,0.7293174731152611
"'noc', 'npm', 'lcom3', 'max_cc' ",0.021419278599434526,0.6897715263503842
"'cbo', 'rfc', 'ca', 'cbm' ",0.01910501881195952,0.7272394363984747
"'rfc', 'lcom', 'npm', 'loc' ",0.016795930921056655,0.7321905917582786
"'rfc', 'lcom', 'ic', 'amc' ",0.01688900823114698,0.7231449306293233
"'npm', 'moa', 'ic', 'max_cc' ",0.02217466663079882,0.6762375214866514
"'rfc', 'npm', 'moa', 'mfa' ",0.01909843249374603,0.7352121783014854
"'rfc', 'lcom', 'loc', 'ic' ",0.01746637160640795,0.7258682577144911
"'dit', 'loc', 'mfa', 'max_cc' ",0.0186519965921612,0.7315764228248394
"'ce', 'mfa', 'cam', 'cbm' ",0.019363264107650543,0.7397190832535765
"'moa', 'cam', 'ic', 'max_cc' ",0.02160972687615117,0.6871933360618832
"'lcom', 'lcom3', 'moa', 'max_cc' ",0.02135618238803263,0.690395778082698
"'dit', 'cbo', 'loc', 'ic' ",0.019629400483950208,0.7249792195054224
"'rfc', 'lcom3', 'ic', 'max_cc' ",0.01898929834905329,0.7152513455331357
"'noc', 'ce', 'moa', 'mfa' ",0.02101175333745943,0.7011933382400208
"'cbo', 'ca', 'dam', 'moa' ",0.022234782499793708,0.6795169171073596
"'ca', 'dam', 'cam', 'max_cc' ",0.021012148171636217,0.7003004281081028
"'noc', 'rfc', 'cbm', 'max_cc' ",0.01974898016441229,0.6990890830645368
"'loc', 'moa', 'amc', 'avg_cc' ",0.01712775443765198,0.7275292634925188
"'dit', 'rfc', 'ca', 'mfa' ",0.018911387962984944,0.7404081624828779
"'ce', 'npm', 'mfa', 'max_cc' ",0.019048360484289303,0.7391822600362288
"'dam', 'mfa', 'cam', 'avg_cc' ",0.020213356724764157,0.7340846505588473
"'ce', 'moa', 'cam', 'amc' ",0.017630391829235533,0.7333944986559893
"'dit', 'cbo', 'npm', 'lcom3' ",0.02076268644680127,0.7251115821357794
"'cbo', 'npm', 'moa', 'cbm' ",0.021887945920415642,0.7034188207924432
"'cbo', 'dam', 'ic', 'max_cc' ",0.021433737889831876,0.6934336985082632
"'lcom', 'npm', 'moa', 'max_cc' ",0.021440956242559532,0.6830991241863158
"'rfc', 'ca', 'lcom3', 'loc' ",0.017092094088180257,0.7277923470553224
"'cbo', 'lcom3', 'mfa', 'cbm' ",0.02053440669674965,0.7279410980882721
"'cbo', 'npm', 'loc', 'avg_cc' ",0.01828774654449582,0.7385234807863131
"'rfc', 'loc', 'cbm', 'avg_cc' ",0.017028797657987458,0.7281994745472989
"'cbo', 'lcom3', 'max_cc', 'avg_cc' ",0.019747403584253167,0.7062389371774821
"'loc', 'cam', 'cbm', 'avg_cc' ",0.01875470396245283,0.734535729727927
"'ca', 'npm', 'loc', 'moa' ",0.020277462369925784,0.7241316398520802
"'rfc', 'lcom', 'ce', 'cam' ",0.016932391577119132,0.7308484933717506
"'npm', 'loc', 'cbm', 'max_cc' ",0.019341750844176546,0.7235784280563836
"'cbo', 'moa', 'cam', 'cbm' ",0.02132300616576799,0.7118401356324873
"'moa', 'mfa', 'cbm', 'max_cc' ",0.021580982713977924,0.6978146697845204
"'noc', 'lcom', 'npm', 'loc' ",0.019896351856789188,0.7260044798269859
"'lcom', 'moa', 'cam', 'avg_cc' ",0.020853909360835816,0.7016017558935392
"'cbo', 'ca', 'loc', 'max_cc' ",0.018627520990334392,0.7249898559906323
"'rfc', 'mfa', 'cam', 'cbm' ",0.018259518140556655,0.7433798314074664
"'rfc', 'ca', 'moa', 'cam' ",0.019310177058894373,0.7219799799940411
"'noc', 'cbo', 'rfc', 'dam' ",0.01962609563043208,0.6939992600156784
"'noc', 'lcom', 'loc', 'ic' ",0.02056679254214048,0.7176125872474032
"'lcom', 'lcom3', 'cam', 'ic' ",0.020996004559075673,0.7066628011585473
"'mfa', 'cam', 'ic', 'avg_cc' ",0.02031885437993601,0.7276321207068625
"'cbo', 'mfa', 'cam', 'ic' ",0.02018890771241631,0.7331740096628908
"'cbo', 'npm', 'dam', 'moa' ",0.0219171151810312,0.7055859739241226
"'cbo', 'ce', 'lcom3', 'mfa' ",0.01881153283516663,0.7271327564003277
"'rfc', 'lcom', 'loc', 'amc' ",0.014330067043066434,0.7256410872042933
"'dit', 'lcom', 'dam', 'ic' ",0.022515697717011684,0.6726902238860517
"'dit', 'cbo', 'loc', 'amc' ",0.016493095920608693,0.7374655996949481
"'lcom', 'ca', 'cam', 'max_cc' ",0.02038393543856878,0.7087725566126656
"'dit', 'lcom', 'cam', 'max_cc' ",0.020371304638388293,0.7086637612166738
"'dit', 'noc', 'rfc', 'ic' ",0.020532753207226726,0.6965730295009828
"'ca', 'mfa', 'max_cc', 'avg_cc' ",0.020186951159549864,0.712579506297368
"'rfc', 'ca', 'npm', 'mfa' ",0.018606351444402928,0.75228596125348
"'lcom3', 'moa', 'cam', 'cbm' ",0.021734355714281867,0.6996009027916674
"'rfc', 'ce', 'npm', 'ic' ",0.01823104172000607,0.7277630046139387
"'rfc', 'ca', 'moa', 'cbm' ",0.020410890583105905,0.7133783383672372
"'ce', 'npm', 'moa', 'cbm' ",0.021196969231437286,0.7086630480171212
"'ce', 'moa', 'mfa', 'ic' ",0.02087261914619121,0.7089245713523531
"'rfc', 'lcom3', 'loc', 'max_cc' ",0.01643035716097274,0.7228675181854213
"'ce', 'moa', 'amc', 'max_cc' ",0.017851261975438175,0.7178739118858694
"'ce', 'dam', 'ic', 'avg_cc' ",0.020720654073777454,0.7032229878443971
"'dit', 'lcom', 'cbm', 'amc' ",0.01935022389305461,0.7255831500231323
"'ce', 'npm', 'loc', 'avg_cc' ",0.017596769855517464,0.7394368450607758
"'cbo', 'rfc', 'lcom', 'ic' ",0.01885874870609643,0.7243209033268779
"'noc', 'npm', 'dam', 'ic' ",0.023083505777937167,0.6615726602755075
"'cbo', 'amc', 'max_cc', 'avg_cc' ",0.017366313560789846,0.7244880077399671
"'dit', 'noc', 'ce', 'loc' ",0.019077557986240064,0.719112453121847
"'lcom', 'ca', 'ce', 'cam' ",0.019540904954994658,0.7272616546599157
"'lcom', 'npm', 'cam', 'ic' ",0.021080778413602574,0.7028752243015075
"'noc', 'rfc', 'ce', 'amc' ",0.01590431203328406,0.7180213161763506
"'ca', 'ce', 'loc', 'ic' ",0.01895105459515234,0.7270658238992741
"'noc', 'cbo', 'ca', 'loc' ",0.01978116547539891,0.7108345714337565
"'dit', 'rfc', 'mfa', 'cbm' ",0.01912949441378632,0.7261962511917486
"'noc', 'cbo', 'loc', 'cam' ",0.018898558401988754,0.7273870451452729
"'rfc', 'lcom', 'ca', 'cam' ",0.018437158987900767,0.7342965489853566
"'dit', 'npm', 'ic', 'max_cc' ",0.02166995478127523,0.6861442276151897
"'dit', 'cbo', 'ca', 'cam' ",0.020600187865443025,0.7302491430610514
"'noc', 'lcom3', 'loc', 'mfa' ",0.01941583070411679,0.7329610148784053
"'dit', 'lcom', 'loc', 'moa' ",0.0202015618668573,0.7268090478553051
"'rfc', 'lcom3', 'moa', 'ic' ",0.020143116325603908,0.7093081252217306
"'cbo', 'ca', 'npm', 'cbm' ",0.02139586487107254,0.7200098740143946
"'lcom', 'ca', 'npm', 'avg_cc' ",0.020926768066140362,0.7052416700958062
"'dit', 'lcom', 'npm', 'avg_cc' ",0.02091413726595987,0.7032660646645984
"'cbo', 'mfa', 'ic', 'cbm' ",0.02128962123662784,0.7072596205231002
"'cbo', 'cam', 'ic', 'cbm' ",0.02118369848301368,0.7063189453216693
"'cbo', 'lcom', 'npm', 'cam' ",0.019914214325210504,0.721617404422803
"'lcom', 'mfa', 'ic', 'avg_cc' ",0.020820524431695662,0.7149988426493166
"'cbo', 'mfa', 'cam', 'amc' ",0.017052603149074794,0.7533300366786493
"'rfc', 'lcom', 'ca', 'cbm' ",0.0195378725121123,0.7301812329263665
"'ca', 'ce', 'npm', 'lcom3' ",0.0200843405580034,0.7247217976052047
"'noc', 'lcom', 'loc', 'amc' ",0.017430487978798963,0.7232046950405655
"'lcom', 'cam', 'ic', 'avg_cc' ",0.0207146016780815,0.7105362415979639
"'loc', 'moa', 'cbm', 'avg_cc' ",0.020129392085206085,0.7196257657689739
"'rfc', 'loc', 'moa', 'max_cc' ",0.017324879383605253,0.7135315477651851
"'cbo', 'lcom', 'ca', 'ic' ",0.021467262083971952,0.7096797275216578
"'moa', 'ic', 'cbm', 'amc' ",0.020588646130817487,0.7003272169119847
"'ce', 'amc', 'max_cc', 'avg_cc' ",0.01667533687181149,0.716193395547804
"'rfc', 'dam', 'moa', 'cbm' ",0.02065816629452284,0.7012653397712253
"'cbo', 'ce', 'loc', 'cam' ",0.016901883433350112,0.733246620997113
"'noc', 'rfc', 'lcom', 'cbm' ",0.0200297800699693,0.7115738801589353
"'cbo', 'dam', 'moa', 'ic' ",0.022587555866382492,0.6845035594023774
"'rfc', 'ce', 'npm', 'amc' ",0.015094737156664553,0.7338400612379872
"'rfc', 'moa', 'cam', 'cbm' ",0.019528283509695748,0.7234632417496669
"'dit', 'ce', 'npm', 'ic' ",0.020826924297701107,0.7134769086230508
"'ce', 'moa', 'mfa', 'amc' ",0.017736314582849695,0.7340541294170275
"'rfc', 'lcom', 'mfa', 'max_cc' ",0.01788134481430742,0.7397813104299366
"'lcom3', 'cam', 'ic', 'cbm' ",0.02159504803152755,0.6986384006094879
"'dit', 'noc', 'ca', 'loc' ",0.020582325397021706,0.7118724906793348
"'dit', 'noc', 'loc', 'cam' ",0.01969971832361155,0.7279648111526481
"'noc', 'npm', 'dam', 'amc' ",0.01994720121459565,0.7182793370805933
"'cbo', 'rfc', 'lcom', 'amc' ",0.015722444142754914,0.7283460301336457
"'dam', 'moa', 'ic', 'cbm' ",0.023619453038987152,0.6329320810498502
"'ce', 'dam', 'moa', 'cbm' ",0.021761912261616726,0.6882609482448812
"'rfc', 'ca', 'ce', 'max_cc' ",0.017534198744972276,0.7242180562187124
"'lcom', 'npm', 'cam', 'amc' ",0.01794447385026106,0.7364457655106065
"'ce', 'loc', 'dam', 'ic' ",0.019198330306569273,0.7231203196423215
"'dam', 'ic', 'amc', 'avg_cc' ",0.019441890287806362,0.7110582340598768
"'ca', 'moa', 'mfa', 'cbm' ",0.02224271964118544,0.6927932014977934
"'cbo', 'lcom', 'cam', 'avg_cc' ",0.01954803758968943,0.7250590600609476
"'lcom', 'ic', 'amc', 'max_cc' ",0.018835784681814995,0.7208075051962166
"'ca', 'moa', 'max_cc', 'avg_cc' ",0.021455716528688957,0.6658889726094307
"'noc', 'lcom', 'ca', 'cam' ",0.021537579923633296,0.6893529229275306
"'ce', 'cam', 'ic', 'cbm' ",0.020492721794035322,0.7114731876212881
"'dit', 'ca', 'lcom3', 'avg_cc' ",0.021210300433083473,0.7012879924576241
"'ca', 'ce', 'loc', 'amc' ",0.015814750031810824,0.7371629526375699
"'ce', 'mfa', 'ic', 'cbm' ",0.020598644547649484,0.70858548611346
"'ca', 'dam', 'ic', 'max_cc' ",0.022247528611635158,0.6730728250704611
"'rfc', 'mfa', 'max_cc', 'avg_cc' ",0.01757843778167434,0.7314045229299013
"'rfc', 'cam', 'max_cc', 'avg_cc' ",0.017472515028060177,0.7181325513030259
"'noc', 'cbo', 'lcom', 'avg_cc' ",0.020922552220956587,0.7038979608209971
"'rfc', 'lcom3', 'moa', 'amc' ",0.017006811762262392,0.7217845439542001
"'dit', 'lcom', 'ce', 'max_cc' ",0.019749144301016812,0.7163798797677459
"'cbo', 'mfa', 'amc', 'max_cc' ",0.017273473295277435,0.7376429973919618
"'dit', 'npm', 'loc', 'max_cc' ",0.019111013593194684,0.7243050897985092
"'noc', 'ca', 'moa', 'max_cc' ",0.02263146814082954,0.6477325007667959
"'ca', 'npm', 'lcom3', 'ic' ",0.021941881335373822,0.6998048156510578
"'cbo', 'lcom3', 'cbm', 'avg_cc' ",0.020627246962262057,0.7172052582905082
"'lcom', 'ca', 'mfa', 'max_cc' ",0.020489858192182943,0.7249229185477795
"'ca', 'lcom3', 'moa', 'cam' ",0.02151624926348049,0.6978275570283564
"'ca', 'npm', 'dam', 'avg_cc' ",0.0215549807992078,0.7032418263539209
"'ce', 'moa', 'ic', 'amc' ",0.018865772269234474,0.7130890110373509
"'cbo', 'rfc', 'ca', 'npm' ",0.018569245042395634,0.7358329648958741
"'lcom', 'dam', 'mfa', 'cbm' ",0.02161697728160877,0.7058933424018267
"'noc', 'lcom', 'mfa', 'max_cc' ",0.02098176575003995,0.7090932944823993
"'lcom', 'dam', 'max_cc', 'avg_cc' ",0.020829974169112288,0.6789677232966451
"'rfc', 'loc', 'dam', 'mfa' ",0.016965126653090606,0.7323656027764398
