feature,acc
"['noc', 'rfc', 'npm', 'cam']
","0.7196468715213272
"
"['dit', 'noc', 'ca', 'cam']
","0.6928571819860679
"
"['lcom', 'mfa', 'ic', 'cbm']
","0.6986574671840756
"
"['lcom', 'mfa', 'cam', 'avg_cc']
","0.7340486540897191
"
"['ca', 'dam', 'cam', 'cbm']
","0.7003661806764324
"
"['npm', 'ic', 'cbm', 'max_cc']
","0.6783725531859466
"
"['noc', 'ca', 'lcom3', 'mfa']
","0.7036621153674659
"
"['noc', 'rfc', 'lcom3', 'loc']
","0.7147009739702227
"
"['dit', 'ce', 'mfa', 'avg_cc']
","0.7265343097285327
"
"['noc', 'cbo', 'rfc', 'amc']
","0.7176665092811944
"
"['cbo', 'lcom3', 'cam', 'avg_cc']
","0.7302057077483708
"
"['cbo', 'lcom3', 'ic', 'cbm']
","0.6964234884581104
"
"['dit', 'dam', 'cam', 'cbm']
","0.7036133880245315
"
"['npm', 'dam', 'ic', 'cbm']
","0.6667716752672872
"
"['npm', 'dam', 'cam', 'avg_cc']
","0.7085612500620869
"
"['ca', 'lcom3', 'cbm', 'amc']
","0.7257515572732597
"
"['noc', 'cbo', 'rfc', 'loc']
","0.7083391445556355
"
"['ca', 'npm', 'loc', 'amc']
","0.7349372965545206
"
"['noc', 'cbo', 'lcom', 'ca']
","0.6920538772046935
"
"['noc', 'cbo', 'ca', 'loc']
","0.7108345714337565
"
"['noc', 'lcom3', 'cbm', 'amc']
","0.7113959854759027
"
"['noc', 'loc', 'dam', 'cbm']
","0.7107933091652554
"
"['rfc', 'cbm', 'amc', 'avg_cc']
","0.7258842637125013
"
"['rfc', 'ca', 'dam', 'max_cc']
","0.7059225004148386
"
"['lcom', 'loc', 'max_cc', 'avg_cc']
","0.7205450019172306
"
"['dit', 'ce', 'loc', 'avg_cc']
","0.7348097078901349
"
"['lcom', 'cam', 'max_cc', 'avg_cc']
","0.6996942841423615
"
"['noc', 'rfc', 'lcom3', 'mfa']
","0.7267050049699895
"
"['lcom3', 'loc', 'ic', 'cbm']
","0.7184868322066938
"
"['ca', 'npm', 'dam', 'avg_cc']
","0.7032418263539209
"
"['lcom3', 'loc', 'cam', 'avg_cc']
","0.7359331487595229
"
"['rfc', 'mfa', 'cam', 'avg_cc']
","0.7476623951666455
"
"['ca', 'ce', 'cam', 'amc']
","0.7441381049710575
"
"['lcom', 'ce', 'moa', 'mfa']
","0.7310517527039966
"
"['noc', 'cbo', 'ca', 'mfa']
","0.709003931279572
"
"['lcom', 'lcom3', 'cam', 'amc']
","0.7329916590348307
"
"['cbo', 'npm', 'lcom3', 'ic']
","0.7169920490826673
"
"['dit', 'ce', 'dam', 'ic']
","0.6843414042323486
"
"['rfc', 'moa', 'ic', 'max_cc']
","0.7017358289991175
"
"['noc', 'ic', 'amc', 'avg_cc']
","0.7026801356766513
"
"['dit', 'ce', 'cbm', 'max_cc']
","0.7018733877978336
"
"['cbo', 'ca', 'loc', 'ic']
","0.7267647102711533
"
"['dit', 'mfa', 'cam', 'max_cc']
","0.7234970252037181
"
"['npm', 'mfa', 'ic', 'max_cc']
","0.709986619268972
"
"['cbo', 'dam', 'ic', 'avg_cc']
","0.7055690827972632
"
"['dit', 'ce', 'lcom3', 'cbm']
","0.7088559830580878
"
"['ca', 'ce', 'loc', 'max_cc']
","0.7272687929593479
"
"['rfc', 'ce', 'moa', 'mfa']
","0.7279382623421427
"
"['npm', 'loc', 'mfa', 'max_cc']
","0.7418812906073804
"
"['cbo', 'ca', 'loc', 'dam']
","0.7181641271884306
"
"['rfc', 'lcom3', 'cbm', 'max_cc']
","0.7224216345258387
"
"['noc', 'cbo', 'cbm', 'max_cc']
","0.6847557100257233
"
"['noc', 'ca', 'moa', 'ic']
","0.6252314599783515
"
"['dit', 'rfc', 'amc', 'avg_cc']
","0.7260336813459835
"
"['dit', 'noc', 'npm', 'ic']
","0.6565870916147117
"
"['dit', 'noc', 'rfc', 'max_cc']
","0.6972589208632651
"
"['rfc', 'loc', 'moa', 'cam']
","0.7264651145915806
"
"['ce', 'dam', 'ic', 'amc']
","0.7061724338748718
"
"['dit', 'cbo', 'rfc', 'max_cc']
","0.7207423828716099
"
"['cbo', 'ce', 'moa', 'max_cc']
","0.6926013307482545
"
"['dit', 'rfc', 'loc', 'avg_cc']
","0.7279766640625366
"
"['ce', 'mfa', 'cam', 'amc']
","0.7513040939054347
"
"['cbo', 'npm', 'lcom3', 'loc']
","0.7413966146475156
"
"['moa', 'ic', 'amc', 'avg_cc']
","0.7126449534829686
"
"['cbo', 'lcom', 'ca', 'max_cc']
","0.7130487519398815
"
"['ca', 'npm', 'mfa', 'avg_cc']
","0.7282785694572496
"
"['ce', 'lcom3', 'max_cc', 'avg_cc']
","0.7080750514597526
"
"['dit', 'loc', 'cam', 'ic']
","0.7309204413469359
"
"['lcom', 'ce', 'mfa', 'amc']
","0.7441010725331422
"
"['ca', 'mfa', 'cam', 'max_cc']
","0.7370634519494195
"
"['loc', 'cam', 'ic', 'max_cc']
","0.727166923676325
"
"['dit', 'rfc', 'ic', 'avg_cc']
","0.7155080308840274
"
"['ce', 'lcom3', 'loc', 'cam']
","0.7405798470736847
"
"['rfc', 'npm', 'dam', 'cbm']
","0.7215843233400191
"
"['npm', 'cam', 'cbm', 'amc']
","0.7357304580648346
"
"['cbo', 'ce', 'dam', 'ic']
","0.6820746450560409
"
"['lcom', 'ce', 'cam', 'cbm']
","0.723700357663452
"
"['lcom', 'ce', 'lcom3', 'cam']
","0.7254403452341819
"
"['npm', 'lcom3', 'moa', 'ic']
","0.6859828743041723
"
"['dit', 'moa', 'cam', 'ic']
","0.6880581289029705
"
"['cbo', 'npm', 'lcom3', 'mfa']
","0.7377286323156553
"
"['noc', 'mfa', 'amc', 'max_cc']
","0.7185388662310893
"
"['ca', 'ce', 'npm', 'ic']
","0.716542217935246
"
"['npm', 'moa', 'cbm', 'amc']
","0.7263137469748262
"
"['dit', 'ce', 'dam', 'mfa']
","0.7110757489006447
"
"['loc', 'cam', 'cbm', 'max_cc']
","0.7297413521873548
"
"['rfc', 'lcom', 'ce', 'moa']
","0.717295374014688
"
"['mfa', 'ic', 'amc', 'max_cc']
","0.7216562423447972
"
"['dit', 'ca', 'npm', 'cbm']
","0.6820049849969563
"
"['dit', 'lcom3', 'cbm', 'avg_cc']
","0.6969867682883105
"
"['ca', 'lcom3', 'moa', 'cam']
","0.6978275570283564
"
"['cbo', 'ca', 'loc', 'mfa']
","0.7414412466081359
"
"['noc', 'rfc', 'lcom', 'ic']
","0.7086307612413992
"
"['dit', 'npm', 'loc', 'avg_cc']
","0.7285731985278951
"
"['cbo', 'mfa', 'ic', 'cbm']
","0.7072596205231002
"
"['ca', 'npm', 'ic', 'avg_cc']
","0.6995820710818055
"
"['ca', 'loc', 'moa', 'max_cc']
","0.7084798444707829
"
"['rfc', 'ca', 'mfa', 'cbm']
","0.7405379515720594
"
"['noc', 'rfc', 'cbm', 'avg_cc']
","0.7103605629646805
"
"['cbo', 'rfc', 'ce', 'moa']
","0.7071301344588131
"
"['ca', 'ce', 'npm', 'dam']
","0.7163197411010407
"
"['cbo', 'loc', 'mfa', 'cbm']
","0.737330213428234
"
"['dit', 'noc', 'npm', 'loc']
","0.7182231213831332
"
"['rfc', 'dam', 'moa', 'cbm']
","0.7012653397712253
"
"['ca', 'npm', 'cbm', 'max_cc']
","0.6923179879325181
"
"['rfc', 'ce', 'lcom3', 'cam']
","0.730209608934332
"
"['cbo', 'rfc', 'ce', 'npm']
","0.7310450729417919
"
"['noc', 'rfc', 'lcom', 'dam']
","0.7042504166078691
"
"['dit', 'npm', 'dam', 'ic']
","0.6776621298675021
"
"['lcom', 'ce', 'cbm', 'amc']
","0.7281471348310484
"
"['rfc', 'ca', 'loc', 'cbm']
","0.7264673605204742
"
"['ca', 'npm', 'lcom3', 'cbm']
","0.703272052362324
"
"['cbo', 'rfc', 'loc', 'avg_cc']
","0.7276902672011467
"
"['noc', 'ca', 'moa', 'mfa']
","0.674600504423491
"
"['dit', 'rfc', 'npm', 'dam']
","0.7227594539691069
"
"['rfc', 'lcom', 'dam', 'ic']
","0.715371372117228
"
"['dit', 'npm', 'cbm', 'avg_cc']
","0.6960201884904608
"
"['ca', 'cam', 'ic', 'amc']
","0.7371176467472691
"
"['dit', 'noc', 'npm', 'mfa']
","0.6960377592046939
"
"['dit', 'npm', 'lcom3', 'cbm']
","0.701211679755093
"
"['ce', 'lcom3', 'cam', 'amc']
","0.7379084624565904
"
"['rfc', 'ca', 'cam', 'avg_cc']
","0.7336605064550611
"
"['rfc', 'ca', 'ic', 'cbm']
","0.7088958297872813
"
"['dit', 'noc', 'lcom', 'moa']
","0.6583537223998677
"
"['cbo', 'loc', 'cam', 'max_cc']
","0.7338853703890896
"
"['noc', 'cam', 'ic', 'amc']
","0.7226392103910098
"
"['lcom', 'npm', 'cam', 'max_cc']
","0.7073892023096982
"
"['ce', 'cam', 'amc', 'avg_cc']
","0.7374113230082305
"
"['ce', 'npm', 'loc', 'ic']
","0.7335779653080302
"
"['dit', 'loc', 'dam', 'avg_cc']
","0.7280350572815097
"
"['ce', 'npm', 'amc', 'avg_cc']
","0.7362096833759846
"
"['dit', 'ic', 'cbm', 'avg_cc']
","0.669009164117994
"
"['cbo', 'loc', 'ic', 'cbm']
","0.7176220455854075
"
"['dit', 'noc', 'lcom', 'npm']
","0.6837276352195948
"
"['ca', 'ce', 'npm', 'loc']
","0.7391214262344228
"
"['noc', 'rfc', 'dam', 'amc']
","0.7100467485500535
"
"['cbo', 'cam', 'ic', 'cbm']
","0.7063189453216693
"
"['rfc', 'lcom', 'lcom3', 'cbm']
","0.7241218859059851
"
"['cbo', 'ca', 'mfa', 'max_cc']
","0.7289462252842938
"
"['dit', 'noc', 'cbm', 'amc']
","0.6919762506018317
"
"['cbo', 'moa', 'amc', 'max_cc']
","0.7233844842688002
"
"['rfc', 'ca', 'lcom3', 'dam']
","0.7157073159223529
"
"['rfc', 'lcom', 'ca', 'ce']
","0.7329348398697707
"
"['noc', 'rfc', 'lcom', 'loc']
","0.7192840327758153
"
"['rfc', 'ce', 'cbm', 'amc']
","0.7274067380337117
"
"['cbo', 'ce', 'dam', 'mfa']
","0.7147488866672483
"
"['rfc', 'lcom3', 'mfa', 'cam']
","0.7474226274169339
"
"['ce', 'moa', 'amc', 'avg_cc']
","0.7246785862865789
"
"['npm', 'lcom3', 'moa', 'mfa']
","0.7123637554775366
"
"['dit', 'rfc', 'npm', 'amc']
","0.7307069231054398
"
"['rfc', 'ca', 'ce', 'max_cc']
","0.7242180562187124
"
"['cbo', 'npm', 'moa', 'ic']
","0.7001043399587031
"
"['dit', 'ca', 'cam', 'max_cc']
","0.7094040689511122
"
"['noc', 'ca', 'ce', 'lcom3']
","0.6965335865460088
"
"['ca', 'ce', 'npm', 'mfa']
","0.7422273603094878
"
"['dit', 'rfc', 'lcom', 'ca']
","0.7288437198295636
"
"['rfc', 'lcom3', 'max_cc', 'avg_cc']
","0.7100214753089238
"
"['dit', 'ca', 'ce', 'lcom3']
","0.7163433973335056
"
"['noc', 'cbo', 'max_cc', 'avg_cc']
","0.6868358511123465
"
"['rfc', 'lcom', 'ca', 'avg_cc']
","0.7272111310591919
"
"['noc', 'rfc', 'lcom', 'mfa']
","0.7343055696777673
"
"['rfc', 'npm', 'cam', 'max_cc']
","0.7295432307351366
"
"['cbo', 'lcom', 'cam', 'ic']
","0.7188121680946865
"
"['rfc', 'lcom3', 'loc', 'cam']
","0.735616589881247
"
"['loc', 'mfa', 'cam', 'ic']
","0.7459205460726015
"
"['noc', 'cbo', 'loc', 'cam']
","0.727387045145273
"
"['ca', 'dam', 'amc', 'avg_cc']
","0.7239637783710678
"
"['noc', 'ca', 'loc', 'dam']
","0.6975596827153506
"
"['dit', 'ce', 'moa', 'cbm']
","0.692817981225412
"
"['rfc', 'ca', 'lcom3', 'amc']
","0.73145004965953
"
"['ce', 'loc', 'dam', 'ic']
","0.7231203196423215
"
"['noc', 'lcom', 'lcom3', 'ic']
","0.6731852756436187
"
"['dit', 'ca', 'loc', 'dam']
","0.7266211595885289
"
"['dit', 'lcom', 'npm', 'ic']
","0.6877858902622858
"
"['ce', 'cbm', 'max_cc', 'avg_cc']
","0.7027120610148755
"
"['ca', 'ic', 'cbm', 'avg_cc']
","0.6763976567621172
"
"['noc', 'ca', 'mfa', 'amc']
","0.7308599806737144
"
"['dit', 'lcom', 'ca', 'max_cc']
","0.6945464485506256
"
"['dit', 'npm', 'dam', 'mfa']
","0.7106450872425709
"
"['lcom', 'npm', 'loc', 'amc']
","0.7328910462297147
"
"['rfc', 'lcom', 'mfa', 'ic']
","0.7338430782269147
"
"['lcom', 'loc', 'amc', 'max_cc']
","0.7272576354599553
"
"['dit', 'ce', 'npm', 'moa']
","0.7168045972078935
"
"['dit', 'cbo', 'ce', 'amc']
","0.7117479434521242
"
"['noc', 'ca', 'lcom3', 'cam']
","0.6972344045351629
"
"['noc', 'lcom', 'lcom3', 'dam']
","0.6751986912159887
"
"['rfc', 'lcom', 'dam', 'mfa']
","0.7392017633467853
"
"['dit', 'mfa', 'cbm', 'max_cc']
","0.6985670941481414
"
"['cbo', 'ce', 'cam', 'cbm']
","0.7204075858386247
"
"['dit', 'loc', 'mfa', 'avg_cc']
","0.7361925326438914
"
"['noc', 'dam', 'moa', 'ic']
","0.623711474361545
"
"['noc', 'ca', 'loc', 'amc']
","0.7214337023319451
"
"['npm', 'lcom3', 'loc', 'dam']
","0.7343106737989309
"
"['lcom', 'loc', 'moa', 'amc']
","0.7255970015234119
"
"['dit', 'ca', 'loc', 'amc']
","0.735550266622213
"
"['cbo', 'rfc', 'mfa', 'ic']
","0.7310760497379569
"
"['ce', 'npm', 'loc', 'mfa']
","0.7496944507364057
"
"['lcom3', 'dam', 'cam', 'max_cc']
","0.7074850878659212
"
"['cbo', 'lcom', 'dam', 'cbm']
","0.7058373508770619
"
"['noc', 'rfc', 'lcom3', 'cam']
","0.718978108642057
"
"['npm', 'lcom3', 'mfa', 'amc']
","0.7471347799554037
"
"['lcom', 'npm', 'cbm', 'amc']
","0.7312733756024488
"
"['noc', 'ca', 'ic', 'amc']
","0.6994482914273152
"
"['dit', 'rfc', 'dam', 'max_cc']
","0.7080751911986723
"
"['dit', 'ca', 'dam', 'avg_cc']
","0.6921851584433867
"
"['rfc', 'lcom3', 'cam', 'amc']
","0.7320354133357421
"
"['lcom', 'ce', 'moa', 'cam']
","0.7177140957990578
"
"['mfa', 'cam', 'ic', 'amc']
","0.7440040326597089
"
"['lcom', 'dam', 'cam', 'ic']
","0.6987503444146652
"
"['noc', 'cbo', 'ca', 'cam']
","0.7107793649598058
"
"['dit', 'npm', 'mfa', 'amc']
","0.7393817170184972
"
"['cbo', 'npm', 'moa', 'mfa']
","0.7249881427323894
"
"['noc', 'cbo', 'lcom3', 'amc']
","0.7155416196166774
"
"['rfc', 'cam', 'amc', 'avg_cc']
","0.7316203525138321
"
"['ca', 'npm', 'loc', 'cam']
","0.7395060150537807
"
"['noc', 'lcom', 'lcom3', 'loc']
","0.7235749967188202
"
"['dit', 'loc', 'ic', 'avg_cc']
","0.7193139943212913
"
"['ca', 'mfa', 'ic', 'avg_cc']
","0.7146318772331934
"
"['npm', 'lcom3', 'loc', 'amc']
","0.7344952803635328
"
"['dit', 'lcom', 'npm', 'loc']
","0.7345649701726081
"
"['dit', 'cbo', 'npm', 'cbm']
","0.7087563958783548
"
"['cbo', 'ca', 'ce', 'max_cc']
","0.6850209320751743
"
"['ca', 'loc', 'cam', 'cbm']
","0.737144883376154
"
"['mfa', 'cam', 'cbm', 'amc']
","0.7460531512452373
"
"['ca', 'mfa', 'cbm', 'max_cc']
","0.7124223180642552
"
"['npm', 'lcom3', 'dam', 'avg_cc']
","0.7055102697126548
"
"['npm', 'lcom3', 'ic', 'amc']
","0.7302992189736928
"
"['rfc', 'npm', 'cbm', 'amc']
","0.7330181621188808
"
"['dam', 'mfa', 'cam', 'avg_cc']
","0.7340846505588473
"
"['ce', 'loc', 'dam', 'mfa']
","0.735959947344923
"
"['noc', 'lcom', 'lcom3', 'mfa']
","0.7080608503397746
"
"['ce', 'lcom3', 'mfa', 'ic']
","0.7215969027327783
"
"['dit', 'lcom', 'npm', 'mfa']
","0.7150223339241297
"
"['cbo', 'ce', 'npm', 'moa']
","0.7051855585265308
"
"['npm', 'loc', 'moa', 'ic']
","0.7193302443670437
"
"['rfc', 'ce', 'moa', 'cam']
","0.7216197726266632
"
"['lcom', 'ce', 'npm', 'lcom3']
","0.7196672365224159
"
"['ca', 'npm', 'moa', 'cbm']
","0.6692080316858003
"
"['rfc', 'loc', 'dam', 'ic']
","0.7164119263743356
"
"['noc', 'rfc', 'ca', 'moa']
","0.6799653215132626
"
"['lcom', 'dam', 'moa', 'avg_cc']
","0.6824183294114443
"
"['dit', 'noc', 'mfa', 'cbm']
","0.671155142681618
"
"['noc', 'dam', 'moa', 'mfa']
","0.6699835485599418
"
"['dit', 'npm', 'moa', 'cbm']
","0.6672966581430586
"
"['noc', 'rfc', 'ca', 'npm']
","0.716890670615571
"
"['dit', 'loc', 'dam', 'moa']
","0.7163235085961217
"
"['cbo', 'rfc', 'dam', 'max_cc']
","0.7103967181490245
"
"['cbo', 'lcom', 'mfa', 'cbm']
","0.727194055892088
"
"['rfc', 'lcom', 'moa', 'cbm']
","0.7163345659131795
"
"['npm', 'ic', 'amc', 'max_cc']
","0.7234689808719424
"
"['ca', 'lcom3', 'loc', 'avg_cc']
","0.7330014728652612
"
"['ce', 'loc', 'mfa', 'amc']
","0.7494981563118832
"
"['loc', 'ic', 'amc', 'avg_cc']
","0.7278646782384185
"
"['cbo', 'lcom3', 'dam', 'moa']
","0.6963595815735509
"
"['dit', 'ce', 'cam', 'avg_cc']
","0.7305458338110814
"
"['noc', 'lcom3', 'moa', 'ic']
","0.6494628448585847
"
"['dit', 'ce', 'ic', 'cbm']
","0.6760349697111329
"
"['lcom3', 'mfa', 'cam', 'ic']
","0.7267852849208989
"
"['noc', 'cbo', 'rfc', 'ce']
","0.7005069635605023
"
"['cbo', 'npm', 'cam', 'cbm']
","0.7210762526442946
"
"['cbo', 'rfc', 'ca', 'dam']
","0.7128325032505923
"
"['cbo', 'npm', 'lcom3', 'cam']
","0.725143754933671
"
"['dit', 'noc', 'lcom3', 'max_cc']
","0.6794723701929971
"
"['noc', 'ic', 'max_cc', 'avg_cc']
","0.6559495923155152
"
"['dit', 'cbo', 'cam', 'max_cc']
","0.7219857581924578
"
"['noc', 'rfc', 'ce', 'amc']
","0.7180213161763506
"
"['dit', 'ce', 'dam', 'cam']
","0.7218067262374167
"
"['ca', 'ce', 'mfa', 'cbm']
","0.7257455670039964
"
"['ce', 'npm', 'cbm', 'max_cc']
","0.719781447930367
"
"['ca', 'lcom3', 'dam', 'ic']
","0.6775833202060382
"
"['dit', 'lcom', 'loc', 'mfa']
","0.7414230073860212
"
"['dit', 'cbo', 'ce', 'lcom3']
","0.7121710612705561
"
"['npm', 'mfa', 'cam', 'max_cc']
","0.7316297861754618
"
"['cbo', 'lcom', 'ic', 'cbm']
","0.6955605167912979
"
"['cbo', 'ca', 'loc', 'cam']
","0.7400432658820005
"
"['lcom', 'lcom3', 'mfa', 'cbm']
","0.7142075536159831
"
"['cbo', 'cam', 'cbm', 'avg_cc']
","0.7247968963627223
"
"['cbo', 'loc', 'cbm', 'avg_cc']
","0.7306632451528381
"
"['ce', 'loc', 'ic', 'amc']
","0.7336941603278543
"
"['noc', 'lcom', 'moa', 'ic']
","0.6471176028200025
"
"['rfc', 'mfa', 'cbm', 'amc']
","0.734763905241277
"
"['npm', 'loc', 'moa', 'mfa']
","0.737319811553881
"
"['dit', 'ca', 'cbm', 'max_cc']
","0.678173063619848
"
"['cbo', 'rfc', 'ca', 'amc']
","0.7338534646667169
"
"['ca', 'ce', 'lcom3', 'ic']
","0.707653644140065
"
"['lcom', 'ca', 'npm', 'cbm']
","0.6952825271881251
"
"['dit', 'rfc', 'max_cc', 'avg_cc']
","0.7101300276242737
"
"['noc', 'dam', 'mfa', 'amc']
","0.7122810921991172
"
"['dit', 'ca', 'lcom3', 'cbm']
","0.6889712087635641
"
"['ce', 'loc', 'moa', 'cbm']
","0.7210269316268182
"
"['ca', 'ce', 'cam', 'avg_cc']
","0.7311252978316626
"
"['ca', 'ce', 'ic', 'cbm']
","0.6838320672681009
"
"['ca', 'dam', 'cbm', 'max_cc']
","0.681058140553642
"
"['noc', 'ca', 'moa', 'cam']
","0.6714942912562728
"
"['rfc', 'loc', 'dam', 'mfa']
","0.7323656027764398
"
"['dit', 'noc', 'npm', 'cam']
","0.6956970597718911
"
"['lcom', 'lcom3', 'cam', 'avg_cc']
","0.7094288704802115
"
"['lcom', 'lcom3', 'ic', 'cbm']
","0.6788804882368396
"
"['noc', 'rfc', 'npm', 'cbm']
","0.7121143673063968
"
"['dit', 'noc', 'ca', 'cbm']
","0.6440318160532146
"
"['cbo', 'loc', 'dam', 'amc']
","0.7314171950260555
"
"['noc', 'ce', 'amc', 'avg_cc']
","0.7143875649411313
"
"['ca', 'ce', 'lcom3', 'dam']
","0.7083862671739454
"
"['loc', 'mfa', 'amc', 'max_cc']
","0.7446918920703812
"
"['dit', 'rfc', 'cam', 'avg_cc']
","0.7314947121630391
"
"['rfc', 'lcom3', 'amc', 'max_cc']
","0.7238669581055625
"
"['noc', 'cbo', 'amc', 'max_cc']
","0.7125288125027139
"
"['noc', 'lcom3', 'moa', 'mfa']
","0.6846081428724571
"
"['rfc', 'ca', 'npm', 'ic']
","0.7282528548250649
"
"['noc', 'dam', 'ic', 'amc']
","0.6895315431207857
"
"['cbo', 'ca', 'dam', 'cbm']
","0.698447161516375
"
"['cbo', 'ce', 'dam', 'cam']
","0.7138133235665587
"
"['cbo', 'ca', 'cam', 'amc']
","0.7436944774251041
"
"['ce', 'dam', 'amc', 'avg_cc']
","0.7210168268598052
"
"['dit', 'rfc', 'lcom3', 'dam']
","0.7149635968232619
"
"['noc', 'ce', 'ic', 'avg_cc']
","0.6933160765798196
"
"['npm', 'lcom3', 'moa', 'cam']
","0.7014813748515832
"
"['lcom', 'npm', 'lcom3', 'ic']
","0.6981750844245237
"
"['loc', 'moa', 'ic', 'cbm']
","0.7053742272283132
"
"['noc', 'cbo', 'moa', 'amc']
","0.7115241443878308
"
"['loc', 'moa', 'cam', 'avg_cc']
","0.7310345250463604
"
"['ca', 'lcom3', 'mfa', 'ic']
","0.7096244536364976
"
"['ce', 'dam', 'moa', 'amc']
","0.7127474355712813
"
"['ca', 'ce', 'npm', 'cam']
","0.7269391591087838
"
"['noc', 'ca', 'ce', 'avg_cc']
","0.701893006050658
"
"['ce', 'cbm', 'amc', 'max_cc']
","0.7172885860801406
"
"['ca', 'lcom3', 'dam', 'mfa']
","0.7133253458448404
"
"['noc', 'lcom3', 'mfa', 'ic']
","0.6900103247877893
"
"['dit', 'ca', 'ce', 'avg_cc']
","0.7172104825558216
"
"['noc', 'rfc', 'lcom', 'cam']
","0.7176929434703194
"
"['noc', 'mfa', 'cam', 'ic']
","0.7134955583475904
"
"['ca', 'ce', 'lcom3', 'loc']
","0.7341806087110749
"
"['lcom3', 'dam', 'cbm', 'max_cc']
","0.6913021533753367
"
"['noc', 'cbo', 'ce', 'cbm']
","0.6699553983390951
"
"['rfc', 'dam', 'mfa', 'max_cc']
","0.7295928034639276
"
"['lcom', 'dam', 'ic', 'avg_cc']
","0.6873058401262614
"
"['npm', 'mfa', 'cbm', 'amc']
","0.7401153811862089
"
"['dam', 'ic', 'cbm', 'max_cc']
","0.6619761572010061
"
"['ce', 'mfa', 'ic', 'cbm']
","0.70858548611346
"
"['ce', 'mfa', 'cam', 'avg_cc']
","0.7443115746334212
"
"['noc', 'lcom', 'moa', 'mfa']
","0.6929696266523234
"
"['noc', 'cbo', 'lcom', 'amc']
","0.7233823112368262
"
"['lcom', 'ca', 'cam', 'max_cc']
","0.7087725566126656
"
"['cbo', 'ce', 'amc', 'avg_cc']
","0.7264258323497124
"
"['dit', 'rfc', 'lcom3', 'amc']
","0.7273149473389706
"
"['dit', 'lcom3', 'loc', 'ic']
","0.7220472123619334
"
"['rfc', 'npm', 'lcom3', 'ic']
","0.7247818209455092
"
"['lcom', 'ca', 'ce', 'lcom3']
","0.7149798496191927
"
"['ca', 'ce', 'lcom3', 'mfa']
","0.7339339178249247
"
"['rfc', 'lcom', 'cam', 'avg_cc']
","0.7258593944197933
"
"['dit', 'npm', 'dam', 'cam']
","0.7078010106892166
"
"['npm', 'cam', 'cbm', 'avg_cc']
","0.7123124986195782
"
"['dit', 'dam', 'mfa', 'max_cc']
","0.7028402060079241
"
"['noc', 'rfc', 'loc', 'ic']
","0.7095934869842359
"
"['rfc', 'lcom', 'dam', 'cam']
","0.7230903371719244
"
"['ce', 'cam', 'max_cc', 'avg_cc']
","0.7192873291584775
"
"['rfc', 'ca', 'npm', 'loc']
","0.7326933150256234
"
"['dit', 'lcom3', 'loc', 'dam']
","0.7269010190734001
"
"['ce', 'npm', 'max_cc', 'avg_cc']
","0.7163035601168707
"
"['dam', 'cbm', 'amc', 'avg_cc']
","0.7154292914716069
"
"['npm', 'loc', 'ic', 'amc']
","0.729878810626427
"
"['rfc', 'dam', 'ic', 'max_cc']
","0.7061684231420339
"
"['npm', 'loc', 'dam', 'avg_cc']
","0.7326893300869401
"
"['lcom', 'ca', 'loc', 'dam']
","0.7304879324434846
"
"['dam', 'moa', 'cam', 'max_cc']
","0.6856535136244346
"
"['dit', 'lcom', 'cam', 'max_cc']
","0.7086637612166738
"
"['rfc', 'lcom', 'ce', 'max_cc']
","0.7233631459864764
"
"['ce', 'npm', 'loc', 'cam']
","0.7399442722085989
"
"['noc', 'lcom3', 'mfa', 'amc']
","0.7285025890344359
"
"['moa', 'mfa', 'cam', 'ic']
","0.7136476184515695
"
"['noc', 'lcom', 'ce', 'lcom3']
","0.7006423306432088
"
"['ce', 'moa', 'max_cc', 'avg_cc']
","0.7003093588992247
"
"['rfc', 'loc', 'moa', 'cbm']
","0.7190601617726045
"
"['noc', 'rfc', 'loc', 'dam']
","0.7004860333854873
"
"['dit', 'lcom', 'ce', 'lcom3']
","0.7179081668504528
"
"['noc', 'lcom3', 'cam', 'cbm']
","0.6993858413886611
"
"['rfc', 'ca', 'npm', 'mfa']
","0.75228596125348
"
"['ca', 'loc', 'amc', 'avg_cc']
","0.7335081822145896
"
"['lcom', 'ce', 'dam', 'ic']
","0.7020421897070694
"
"['ca', 'cam', 'amc', 'avg_cc']
","0.741552358356045
"
"['cbo', 'rfc', 'ce', 'max_cc']
","0.7177434252001188
"
"['dit', 'dam', 'ic', 'max_cc']
","0.6695941848525605
"
"['noc', 'npm', 'cam', 'max_cc']
","0.6920889622111235
"
"['lcom', 'npm', 'lcom3', 'mfa']
","0.7229593068403304
"
"['noc', 'lcom', 'loc', 'dam']
","0.7205951621466993
"
"['dit', 'noc', 'moa', 'max_cc']
","0.6523250842575257
"
"['lcom', 'ca', 'loc', 'amc']
","0.7312765472258188
"
"['ce', 'lcom3', 'loc', 'cbm']
","0.730222291716081
"
"['lcom', 'mfa', 'cam', 'max_cc']
","0.7317142606735451
"
"['lcom3', 'moa', 'ic', 'max_cc']
","0.6798011702748935
"
"['noc', 'ce', 'npm', 'amc']
","0.7263114167240015
"
"['ca', 'dam', 'max_cc', 'avg_cc']
","0.6778191969796005
"
"['lcom', 'ce', 'lcom3', 'cbm']
","0.71281119305213
"
"['rfc', 'ca', 'cbm', 'amc']
","0.7302066854818633
"
"['rfc', 'npm', 'lcom3', 'loc']
","0.7342429131110083
"
"['ca', 'cam', 'ic', 'avg_cc']
","0.7133584042941885
"
